mu,s0,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,h_seed4,h_seed5,s_seed0,s_seed1,s_seed2,s_seed3,s_seed4,s_seed5
0.0322052,0.793103,green_club,0.9785,0.0115,0.9900,1.000,8.27769e+08,4.3951e+06,3968.96,8.32791e+08,9.42188e+06,7.53751e+06,1.88438e+06,15096.5,8.2513e+08,15198.8,49.5,54283.3,2.63832e+06,4624.38,0.5,548.317,0.0001,0.0003,0.0001,0.0207,0.0476,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.0408672,0.793103,green_club,0.9768,0.0132,0.9900,1.000,8.27138e+08,4.3969e+06,4494.64,8.3297e+08,1.02335e+07,8.18677e+06,2.04669e+06,15085,8.24913e+08,15194.7,49.5,54283.3,2.22462e+06,4393.03,0.5,548.317,0.0001,0.0001,0.0005,0.0212,0.0570,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.0518589,0.793103,green_club,0.9775,0.0125,0.9900,1.000,8.27793e+08,4.40111e+06,4516.99,8.334e+08,1.00125e+07,8.01001e+06,2.0025e+06,15097,8.25416e+08,15204,49.5,54283.3,2.37682e+06,4340.05,0.5,548.317,0.0000,0.0001,0.0008,0.0242,0.0496,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.0658069,0.793103,green_club,0.9786,0.0114,0.9900,1.000,8.27822e+08,4.39504e+06,3770.07,8.32785e+08,9.36211e+06,7.48968e+06,1.87242e+06,15097.5,8.25225e+08,15200.5,49.5,54283.3,2.59703e+06,4965.46,0.5,548.317,0.0000,0.0004,0.0001,0.0151,0.0526,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.0835064,0.793103,green_club,0.9781,0.0119,0.9900,1.000,8.28102e+08,4.40229e+06,4299.6,8.33533e+08,9.83749e+06,7.86999e+06,1.9675e+06,15102.6,8.25641e+08,15208.1,49.5,54283.3,2.46066e+06,4204.06,0.5,548.317,0.0001,0.0003,0.0004,0.0228,0.0477,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.105966,0.793103,green_club,0.9781,0.0119,0.9900,1.000,8.28407e+08,4.40397e+06,4163.91,8.3368e+08,9.68029e+06,7.74423e+06,1.93606e+06,15108.2,8.25906e+08,15213,49.5,54283.3,2.50149e+06,4512.55,0.5,548.317,0.0000,0.0001,0.0000,0.0200,0.0512,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.134467,0.793103,green_club,0.6611,0.1722,0.8333,0.833,6.8771e+08,4.62629e+06,11585.4,8.53292e+08,1.70219e+08,1.36175e+08,3.40439e+07,12542.2,6.9236e+08,12492.6,41.6667,45693,-4.64965e+06,1877.02,8.33333,9138.61,0.0003,0.9993,0.0129,0.0199,0.0008,0.0000,1.0000,0.0200,1.0000,0.9800,1.0000,1.0000
0.170634,0.793103,green_club,0.9758,0.0142,0.9900,1.000,8.2669e+08,4.39518e+06,4653.62,8.32801e+08,1.05104e+07,8.40833e+06,2.10208e+06,15076.9,8.24605e+08,15188.9,49.5,54283.3,2.08471e+06,3791.9,0.5,548.317,0.0000,0.0002,0.0001,0.0255,0.0591,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.216527,0.793103,green_club,0.9921,0.0046,0.9967,1.000,8.33873e+08,4.39861e+06,1788.26,8.33155e+08,3.68252e+06,2.94602e+06,736504,15207.9,8.33276e+08,15247.4,49.8333,54648.9,597219,3267.56,0.166667,182.772,0.0002,0.0002,0.0000,0.0267,0.0003,0.0000,1.0000,1.0000,1.0000,0.9800,1.0000,1.0000
0.274765,0.793103,green_club,0.6479,0.1788,0.8267,0.833,6.82439e+08,4.62656e+06,10661.2,8.53261e+08,1.75459e+08,1.40367e+08,3.50918e+07,12446.1,6.85577e+08,12468.8,41.3333,45327.5,-3.13833e+06,2629.42,8.66667,9504.15,0.0001,1.0000,0.0001,0.0218,0.0507,0.0000,1.0000,0.0200,1.0000,0.9800,0.9600,1.0000
0.348666,0.793103,green_club,0.9786,0.0114,0.9900,1.000,8.26484e+08,4.38409e+06,3500.47,8.31615e+08,9.51851e+06,7.61481e+06,1.9037e+06,15073.1,8.24058e+08,15179.3,49.5,54283.3,2.42614e+06,4409.39,0.5,548.317,0.0002,0.0005,0.0004,0.0176,0.0496,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.442443,0.793103,green_club,0.6471,0.1796,0.8267,0.833,6.81815e+08,4.62488e+06,10706,8.53043e+08,1.75864e+08,1.40691e+08,3.51727e+07,12434.7,6.8518e+08,12542,41.3333,45327.5,-3.36525e+06,2283.68,8.66667,9504.15,0.0002,0.9987,0.0010,0.0263,0.0511,0.0000,1.0000,0.0200,1.0000,0.9800,0.9600,1.0000
0.561443,0.793103,green_club,0.9765,0.0135,0.9900,1.000,8.24529e+08,4.37412e+06,5724.23,8.3059e+08,1.04405e+07,8.35238e+06,2.08809e+06,15037.5,8.22096e+08,15143.1,49.5,54283.3,2.43305e+06,4330.22,0.5,548.317,0.0001,0.0005,0.0045,0.0208,0.0554,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.71245,0.793103,green_club,0.9773,0.0127,0.9900,1.000,8.22622e+08,4.35037e+06,3671.68,8.28111e+08,9.84297e+06,7.87438e+06,1.96859e+06,15002.7,8.20361e+08,15111.3,49.5,54283.3,2.26075e+06,4182.93,0.5,548.317,0.0000,0.0002,0.0001,0.0227,0.0531,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.904071,0.793103,green_club,0.9526,0.0280,0.9806,1.000,8.10064e+08,4.35611e+06,10978.3,8.28666e+08,2.2969e+07,1.83752e+07,4.59381e+06,14773.7,8.06021e+08,14991.1,49.025,53762.4,4.04288e+06,3935.53,0.975,1069.22,0.0396,0.0021,0.0054,0.0319,0.0527,0.0364,0.9665,1.0000,1.0000,0.9800,0.9600,0.9772
1.14723,0.793103,green_club,0.6332,0.1887,0.8218,0.833,6.68093e+08,4.57735e+06,21475.9,8.48169e+08,1.84674e+08,1.47739e+08,3.69348e+07,12184.4,6.68208e+08,12437.3,41.0833,45053.3,-114933,3995.07,8.91667,9778.31,0.0384,0.9962,0.0005,0.0163,0.0456,0.0351,0.9716,0.0420,1.0000,0.9800,0.9600,0.9775
1.45579,0.793103,green_club,0.6476,0.1895,0.8371,0.833,6.62297e+08,4.51568e+06,39071.7,8.42344e+08,1.84602e+08,1.47681e+08,3.69203e+07,12078.7,6.53976e+08,13200.7,41.8542,45898.7,8.3215e+06,3690.02,8.14583,8932.99,0.0439,0.8551,0.0005,0.0175,0.0477,0.1721,0.9662,0.2270,1.0000,0.9800,0.9600,0.8891
1.84734,0.793103,green_club,0.9316,0.0414,0.9730,1.000,7.94447e+08,4.32011e+06,17035.2,8.24858e+08,3.47474e+07,2.77979e+07,6.94948e+06,14488.8,7.88764e+08,14782.6,48.6542,53355.8,5.68294e+06,4107.32,1.34583,1475.89,0.0371,0.0001,0.0342,0.0740,0.0596,0.0433,0.9709,1.0000,0.9746,0.9600,0.9600,0.9725
2.3442,0.793103,green_club,0.9242,0.0467,0.9709,1.000,7.88745e+08,4.3075e+06,21420.6,8.23605e+08,3.91894e+07,3.13515e+07,7.83788e+06,14384.8,7.8248e+08,14692.5,48.55,53241.5,6.26466e+06,4377.07,1.45,1590.12,0.0476,0.0036,0.0416,0.0324,0.1094,0.0458,0.9726,1.0000,0.9782,0.9800,0.9246,0.9703
2.9747,0.793103,green_club,0.8961,0.0639,0.9600,1.000,7.65804e+08,4.30126e+06,31780.5,8.22767e+08,6.12967e+07,4.90373e+07,1.22593e+07,13966.4,7.57489e+08,14357.2,48.0083,52647.5,8.31406e+06,3661.3,1.99167,2184.13,0.0437,0.0014,0.1752,0.0331,0.1302,0.0000,0.9640,1.0000,0.8900,0.9800,0.9261,1.0000
3.77478,0.793103,green_club,0.9086,0.0575,0.9661,1.000,7.71549e+08,4.29833e+06,31171.5,8.22568e+08,5.53482e+07,4.42786e+07,1.10696e+07,14071.2,7.63858e+08,14409.3,48.3083,52976.5,7.6911e+06,4444.03,1.69167,1855.14,0.1055,0.0029,0.0489,0.0875,0.1003,0.0000,0.9394,1.0000,0.9777,0.9490,0.9306,1.0000
4.79005,0.793103,green_club,0.8099,0.1171,0.9270,1.000,7.17371e+08,4.33444e+06,56175.2,8.25817e+08,1.12837e+08,9.02696e+07,2.25674e+07,13083.2,7.02674e+08,13771.3,46.3375,50815.2,1.46968e+07,3851.45,3.6625,4016.42,0.0490,0.1807,0.0444,0.0256,0.1613,0.2418,0.9699,0.8896,0.9738,0.9800,0.8879,0.8610
6.07839,0.793103,green_club,0.8745,0.0751,0.9496,1.000,7.60049e+08,4.32303e+06,33176,8.24884e+08,6.91909e+07,5.53527e+07,1.38382e+07,13861.5,7.48168e+08,14367.8,47.4667,52053.5,1.18809e+07,5164.09,2.53333,2778.14,0.1100,0.0185,0.1096,0.0677,0.1030,0.0419,0.9303,0.9781,0.9286,0.9466,0.9348,0.9791
7.71324,0.793103,green_club,0.7244,0.1588,0.8832,0.833,6.75769e+08,4.37402e+06,61508.4,8.29178e+08,1.57845e+08,1.26276e+08,3.15689e+07,12324.4,6.57118e+08,13346.3,44.1583,48425.5,1.86506e+07,3884.57,5.84167,6406.17,0.0395,0.4500,0.0353,0.1303,0.0918,0.2061,0.9703,0.6293,0.9756,0.9216,0.9330,0.8696
9.7878,0.793103,green_club,0.6558,0.1990,0.8548,0.833,6.14422e+08,4.35751e+06,98077.6,8.27596e+08,2.1763e+08,1.74104e+08,4.35259e+07,11205.6,5.87552e+08,12463.7,42.7583,46890.2,2.68707e+07,3779.84,7.24167,7941.45,0.1687,0.1581,0.2020,0.0857,0.1917,0.3878,0.8869,0.8769,0.8599,0.9467,0.8545,0.7041
12.4203,0.793103,green_club,0.7379,0.1512,0.8891,0.833,6.64171e+08,4.3551e+06,73827.4,8.27465e+08,1.67723e+08,1.34178e+08,3.35446e+07,12112.9,6.43075e+08,12999.4,44.4417,48736.2,2.10962e+07,4357.97,5.55833,6095.45,0.1749,0.0987,0.0343,0.0966,0.1233,0.3793,0.8683,0.9350,0.9781,0.9559,0.9248,0.6724
15.7609,0.793103,green_club,0.7222,0.1549,0.8770,1.000,6.6333e+08,4.2775e+06,66383.2,8.19485e+08,1.60499e+08,1.28399e+08,3.20998e+07,12097.6,6.34752e+08,13101,43.9042,48146.8,2.85777e+07,4583.23,6.09583,6684.89,0.1954,0.0872,0.0344,0.2618,0.1711,0.1794,0.8470,0.9206,0.9709,0.7552,0.8879,0.8808
20,0.793103,transitional,0.5585,0.1896,0.7481,0.500,6.11471e+08,4.00255e+06,43601.7,7.85714e+08,1.78289e+08,1.42631e+08,3.56578e+07,11151.8,5.29313e+08,12859.7,37.3917,41004.9,8.21579e+07,5566.84,12.6083,13826.7,0.1556,0.1732,0.2817,0.0684,0.1727,0.2863,0.8078,0.5539,0.6589,0.9494,0.8804,0.6383
0.02,0.827586,green_club,0.9766,0.0134,0.9900,1.000,8.24999e+08,4.38618e+06,9600.67,8.31878e+08,1.1275e+07,9.02e+06,2.255e+06,15046,8.22044e+08,15142.7,49.5,54283.3,2.95534e+06,5283.26,0.5,548.317,0.0000,0.0003,0.0215,0.0193,0.0391,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.0253792,0.827586,green_club,0.9792,0.0108,0.9900,1.000,8.27219e+08,4.39207e+06,4412.42,8.3249e+08,9.66707e+06,7.73365e+06,1.93341e+06,15086.5,8.24674e+08,15190.4,49.5,54283.3,2.54453e+06,4986.25,0.5,548.317,0.0000,0.0004,0.0005,0.0184,0.0454,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.0322052,0.827586,green_club,0.9928,0.0039,0.9967,1.000,8.34081e+08,4.39807e+06,1194.63,8.33117e+08,3.43517e+06,2.74814e+06,687035,15211.7,8.33483e+08,15251.2,49.8333,54648.9,598170,3272.76,0.166667,182.772,0.0001,0.0003,0.0004,0.0225,0.0000,0.0000,1.0000,1.0000,1.0000,0.9800,1.0000,1.0000
0.0408672,0.827586,green_club,0.9765,0.0135,0.9900,1.000,8.26856e+08,4.39533e+06,5247.12,8.3283e+08,1.03739e+07,8.29914e+06,2.07478e+06,15079.9,8.24522e+08,15187.5,49.5,54283.3,2.33418e+06,4283.17,0.5,548.317,0.0001,0.0001,0.0022,0.0205,0.0582,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.0518589,0.827586,green_club,0.9921,0.0046,0.9967,1.000,8.3399e+08,4.39864e+06,1542.83,8.3317e+08,3.58026e+06,2.86421e+06,716051,15210,8.33392e+08,15249.5,49.8333,54648.9,597560,3269.43,0.166667,182.772,0.0001,0.0001,0.0005,0.0267,0.0000,0.0000,1.0000,1.0000,1.0000,0.9800,1.0000,1.0000
0.0658069,0.827586,green_club,0.9912,0.0055,0.9967,1.000,8.33621e+08,4.39847e+06,2194.25,8.33152e+08,3.93164e+06,3.14531e+06,786329,15203.3,8.33056e+08,15243.2,49.8333,54648.9,565742,3095.34,0.166667,182.772,0.0002,0.0001,0.0002,0.0311,0.0011,0.0000,1.0000,1.0000,1.0000,0.9800,1.0000,1.0000
0.0835064,0.827586,green_club,0.9912,0.0055,0.9967,1.000,8.32982e+08,4.39839e+06,4482.76,8.33164e+08,4.58492e+06,3.66794e+06,916984,15191.6,8.3225e+08,15228.8,49.8333,54648.9,732050,4005.26,0.166667,182.772,0.0001,0.0003,0.0103,0.0219,0.0003,0.0000,1.0000,1.0000,1.0000,0.9800,1.0000,1.0000
0.105966,0.827586,green_club,0.9757,0.0143,0.9900,1.000,8.27071e+08,4.40066e+06,4870.67,8.33341e+08,1.06751e+07,8.54008e+06,2.13502e+06,15083.8,8.25034e+08,15196.8,49.5,54283.3,2.03696e+06,3726.11,0.5,548.317,0.0000,0.0003,0.0005,0.0262,0.0587,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.134467,0.827586,green_club,0.9772,0.0128,0.9900,1.000,8.27051e+08,4.39721e+06,4603.65,8.33008e+08,1.03588e+07,8.287e+06,2.07175e+06,15083.5,8.24891e+08,15194.3,49.5,54283.3,2.16018e+06,4045.08,0.5,548.317,0.0002,0.0003,0.0004,0.0175,0.0584,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.170634,0.827586,green_club,0.9774,0.0126,0.9900,1.000,8.2745e+08,4.40062e+06,4425.45,8.33329e+08,1.02834e+07,8.22674e+06,2.05668e+06,15090.7,8.25261e+08,15201.2,49.5,54283.3,2.18886e+06,3807.83,0.5,548.317,0.0000,0.0003,0.0000,0.0246,0.0505,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.216527,0.827586,green_club,0.9929,0.0038,0.9967,1.000,8.33983e+08,4.39502e+06,1501.57,8.32824e+08,3.23669e+06,2.58935e+06,647338,15209.9,8.33187e+08,15245.7,49.8333,54648.9,796720,4359.09,0.166667,182.772,0.0001,0.0002,0.0005,0.0217,0.0003,0.0000,1.0000,1.0000,1.0000,0.9800,1.0000,1.0000
0.274765,0.827586,green_club,0.9766,0.0134,0.9900,1.000,8.26206e+08,4.3903e+06,5112.38,8.32273e+08,1.04626e+07,8.37005e+06,2.09251e+06,15068,8.23972e+08,15177.4,49.5,54283.3,2.23374e+06,4144.84,0.5,548.317,0.0002,0.0001,0.0008,0.0243,0.0549,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.348666,0.827586,green_club,0.9778,0.0122,0.9900,1.000,8.26542e+08,4.3902e+06,3774.33,8.32245e+08,1.00965e+07,8.07717e+06,2.01929e+06,15074.2,8.24407e+08,15185.6,49.5,54283.3,2.13558e+06,3728.98,0.5,548.317,0.0000,0.0006,0.0001,0.0284,0.0442,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.442443,0.827586,green_club,0.6452,0.1815,0.8267,0.833,6.80583e+08,4.62163e+06,12535.2,8.52771e+08,1.76823e+08,1.41458e+08,3.53645e+07,12412.2,6.84093e+08,12441.4,41.3333,45327.5,-3.51015e+06,2107.98,8.66667,9504.15,0.0002,1.0000,0.0035,0.0289,0.0564,0.0000,1.0000,0.0200,1.0000,0.9800,0.9600,1.0000
0.561443,0.827586,green_club,0.9768,0.0132,0.9900,1.000,8.24928e+08,4.37445e+06,4857.47,8.30644e+08,1.00946e+07,8.07565e+06,2.01891e+06,15044.7,8.2251e+08,15150.3,49.5,54283.3,2.41828e+06,4328.78,0.5,548.317,0.0001,0.0001,0.0000,0.0273,0.0517,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.71245,0.827586,green_club,0.9877,0.0090,0.9967,1.000,8.26978e+08,4.3625e+06,9326.42,8.29397e+08,6.79078e+06,5.43263e+06,1.35816e+06,15082.1,8.2636e+08,15121.1,49.8333,54648.9,617208,3376.92,0.166667,182.772,0.0000,0.0003,0.0259,0.0274,0.0003,0.0000,1.0000,1.0000,1.0000,0.9800,1.0000,1.0000
0.904071,0.827586,green_club,0.9777,0.0123,0.9900,1.000,8.23372e+08,4.36175e+06,4530.78,8.29241e+08,1.02351e+07,8.1881e+06,2.04702e+06,15016.4,8.21151e+08,15125.9,49.5,54283.3,2.22137e+06,4221.58,0.5,548.317,0.0001,0.0006,0.0004,0.0221,0.0509,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
1.14723,0.827586,green_club,0.9657,0.0208,0.9866,1.000,8.14897e+08,4.33992e+06,8747.64,8.27069e+08,1.65212e+07,1.3217e+07,3.30424e+06,14861.8,8.11914e+08,15008.4,49.325,54091.4,2.98258e+06,3996.2,0.675,740.227,0.0003,0.0002,0.0004,0.0281,0.0638,0.0323,1.0000,1.0000,1.0000,0.9800,0.9600,0.9794
1.45579,0.827586,green_club,0.9386,0.0382,0.9767,1.000,7.97226e+08,4.3548e+06,20265.6,8.28395e+08,3.55438e+07,2.84351e+07,7.10877e+06,14539.5,7.91135e+08,14773,48.8292,53547.7,6.09043e+06,5044.96,1.17083,1283.97,0.0637,0.0003,0.0354,0.0303,0.0562,0.0432,0.9693,1.0000,0.9749,0.9800,0.9600,0.9762
1.84734,0.827586,green_club,0.9109,0.0546,0.9655,1.000,7.81425e+08,4.34054e+06,25504.6,8.26952e+08,4.98935e+07,3.99148e+07,9.97869e+06,14251.3,7.7351e+08,14596.2,48.2667,52930.8,7.91451e+06,4280.11,1.73333,1900.83,0.0406,0.0376,0.0000,0.0222,0.0683,0.1589,0.9671,0.9735,1.0000,0.9800,0.9600,0.9127
2.3442,0.827586,green_club,0.8984,0.0593,0.9577,1.000,7.69995e+08,4.35466e+06,32799.2,8.28251e+08,6.26436e+07,5.01149e+07,1.25287e+07,14042.9,7.61043e+08,14467.5,47.8875,52515,8.9524e+06,4080.17,2.1125,2316.64,0.1064,0.0005,0.0395,0.0737,0.1356,0.0000,0.9125,1.0000,0.9715,0.9521,0.9101,1.0000
2.9747,0.827586,green_club,0.5605,0.2392,0.7997,0.833,6.15316e+08,4.57398e+06,55396.4,8.47615e+08,2.36929e+08,1.89543e+08,4.73858e+07,11221.9,6.07406e+08,12019.6,40.0042,43869.9,7.90946e+06,3349.64,9.99583,10961.8,0.0002,0.9668,0.0426,0.0789,0.1877,0.1588,1.0000,0.1069,0.9764,0.9486,0.8611,0.9053
3.77478,0.827586,green_club,0.9097,0.0516,0.9613,1.000,7.78749e+08,4.32965e+06,23819,8.25811e+08,5.14153e+07,4.11323e+07,1.02831e+07,14202.5,7.70587e+08,14607.5,48.0667,52711.5,8.16156e+06,4335.19,1.93333,2120.16,0.0452,0.1015,0.0339,0.0150,0.1137,0.0000,0.9686,0.9197,0.9800,0.9800,0.9195,1.0000
4.79005,0.827586,green_club,0.7957,0.1230,0.9186,1.000,7.08519e+08,4.35902e+06,60814,8.2833e+08,1.24231e+08,9.93848e+07,2.48462e+07,12921.7,6.92084e+08,13719.4,45.9292,50367.4,1.6435e+07,4022.53,4.07083,4464.21,0.0349,0.1247,0.1364,0.0702,0.2115,0.1601,0.9724,0.9280,0.9168,0.9498,0.8429,0.9019
6.07839,0.827586,green_club,0.6094,0.2106,0.8200,0.833,6.27799e+08,4.52218e+06,60977.7,8.43048e+08,2.19832e+08,1.75866e+08,4.39664e+07,11449.6,6.15569e+08,12822.3,40.9667,44925.4,1.22297e+07,3336.79,9.03333,9906.25,0.0367,0.8034,0.1192,0.1486,0.1079,0.0479,0.9708,0.2424,0.9249,0.8930,0.9145,0.9745
7.71324,0.827586,green_club,0.5196,0.2626,0.7822,0.667,5.85971e+08,4.55873e+06,73327.8,8.46179e+08,2.6484e+08,2.11872e+08,5.2968e+07,10686.7,5.71738e+08,12086.7,39.125,42905.8,1.42325e+07,3140.42,10.875,11925.9,0.0388,0.8525,0.0355,0.1458,0.0527,0.4504,0.9682,0.2201,0.9771,0.8957,0.9600,0.6722
9.7878,0.827586,green_club,0.6021,0.2178,0.8200,0.833,6.17566e+08,4.47487e+06,69010.9,8.38407e+08,2.25385e+08,1.80308e+08,4.50769e+07,11262.9,6.00708e+08,12390.1,41.0208,44984.8,1.68584e+07,4095.65,8.97917,9846.85,0.0388,0.7570,0.0153,0.0741,0.1138,0.3081,0.9723,0.3222,0.9745,0.9465,0.9313,0.7729
12.4203,0.827586,green_club,0.5132,0.2702,0.7834,0.833,5.66333e+08,4.48245e+06,91277.5,8.38769e+08,2.7701e+08,2.21608e+08,5.54019e+07,10328.6,5.43683e+08,11768,39.1625,42946.9,2.26502e+07,4131.22,10.8375,11884.8,0.1795,0.8182,0.2385,0.0105,0.2059,0.1686,0.8851,0.2566,0.8405,0.9800,0.8546,0.8838
15.7609,0.827586,green_club,0.8113,0.1074,0.9187,1.000,7.1776e+08,4.26555e+06,41293.7,8.18231e+08,1.04777e+08,8.38217e+07,2.09554e+07,13090.3,6.99089e+08,13881.9,45.9042,50340,1.86716e+07,4115.19,4.09583,4491.63,0.0464,0.0930,0.1314,0.0938,0.1500,0.1302,0.9574,0.9117,0.8898,0.9214,0.8996,0.9325
20,0.827586,green_club,0.6068,0.1845,0.7913,0.833,6.20588e+08,4.05178e+06,56460.9,7.92302e+08,1.75822e+08,1.40658e+08,3.51645e+07,11318.1,5.56777e+08,12852.2,39.6292,43458.7,6.38115e+07,5484.05,10.3708,11373,0.2346,0.1347,0.1562,0.1658,0.1820,0.2339,0.8405,0.6475,0.8045,0.8160,0.8625,0.7769
0.02,0.862069,green_club,0.9799,0.0101,0.9900,1.000,8.27849e+08,4.392e+06,3843.91,8.32488e+08,9.03464e+06,7.22771e+06,1.80693e+06,15098,8.25004e+08,15196.6,49.5,54283.3,2.84525e+06,4982.1,0.5,548.317,0.0000,0.0003,0.0004,0.0208,0.0391,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.0253792,0.862069,green_club,0.9796,0.0104,0.9900,1.000,8.27196e+08,4.39178e+06,3908.44,8.3244e+08,9.63985e+06,7.71188e+06,1.92797e+06,15086.1,8.24773e+08,15192.2,49.5,54283.3,2.42363e+06,4655.51,0.5,548.317,0.0000,0.0001,0.0001,0.0167,0.0454,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.0322052,0.862069,green_club,0.9905,0.0061,0.9967,1.000,8.31518e+08,4.39239e+06,7817.12,8.32529e+08,5.41123e+06,4.32899e+06,1.08225e+06,15164.9,8.30417e+08,15195.4,49.8333,54648.9,1.10131e+06,6025.6,0.166667,182.772,0.0000,0.0003,0.0195,0.0170,0.0000,0.0000,1.0000,1.0000,1.0000,0.9800,1.0000,1.0000
0.0408672,0.862069,green_club,0.9731,0.0169,0.9900,1.000,8.23573e+08,4.39119e+06,12074.8,8.32389e+08,1.32188e+07,1.0575e+07,2.64376e+06,15020,8.2124e+08,15127.5,49.5,54283.3,2.33309e+06,4280.21,0.5,548.317,0.0001,0.0004,0.0188,0.0241,0.0582,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.0518589,0.862069,green_club,0.9931,0.0036,0.9967,1.000,8.33602e+08,4.39136e+06,1313.98,8.32434e+08,3.2238e+06,2.57904e+06,644760,15202.9,8.32845e+08,15239.5,49.8333,54648.9,757218,4142.96,0.166667,182.772,0.0001,0.0004,0.0000,0.0210,0.0000,0.0000,1.0000,1.0000,1.0000,0.9800,1.0000,1.0000
0.0658069,0.862069,green_club,0.9896,0.0070,0.9967,1.000,8.31907e+08,4.39653e+06,6529.07,8.32966e+08,5.46203e+06,4.36962e+06,1.09241e+06,15172,8.3119e+08,15209.4,49.8333,54648.9,717210,3924.07,0.166667,182.772,0.0001,0.0001,0.0181,0.0228,0.0011,0.0000,1.0000,1.0000,1.0000,0.9800,1.0000,1.0000
0.0835064,0.862069,green_club,0.9929,0.0037,0.9967,1.000,8.33857e+08,4.39633e+06,2066.29,8.32931e+08,3.47198e+06,2.77759e+06,694397,15207.6,8.33061e+08,15243.5,49.8333,54648.9,796677,4358.85,0.166667,182.772,0.0000,0.0003,0.0023,0.0195,0.0003,0.0000,1.0000,1.0000,1.0000,0.9800,1.0000,1.0000
0.105966,0.862069,green_club,0.9739,0.0161,0.9900,1.000,8.24173e+08,4.39485e+06,11228.8,8.32763e+08,1.29963e+07,1.03971e+07,2.59926e+06,15031,8.21927e+08,15140.3,49.5,54283.3,2.24608e+06,4298.19,0.5,548.317,0.0000,0.0003,0.0197,0.0181,0.0587,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.134467,0.862069,green_club,0.9764,0.0136,0.9900,1.000,8.27493e+08,4.40394e+06,4646.66,8.33689e+08,1.06051e+07,8.48411e+06,2.12103e+06,15091.5,8.25472e+08,15204.9,49.5,54283.3,2.02068e+06,3663.45,0.5,548.317,0.0000,0.0002,0.0004,0.0227,0.0584,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.170634,0.862069,green_club,0.9782,0.0118,0.9900,1.000,8.27903e+08,4.40034e+06,4114.59,8.3331e+08,9.8112e+06,7.84896e+06,1.96224e+06,15099,8.25505e+08,15205.7,49.5,54283.3,2.39844e+06,4381.15,0.5,548.317,0.0000,0.0004,0.0004,0.0193,0.0505,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.216527,0.862069,green_club,0.9912,0.0055,0.9967,1.000,8.33097e+08,4.39754e+06,4048.77,8.33051e+08,4.35513e+06,3.48411e+06,871027,15193.7,8.32335e+08,15230.3,49.8333,54648.9,762303,4170.78,0.166667,182.772,0.0001,0.0009,0.0093,0.0223,0.0003,0.0000,1.0000,1.0000,1.0000,0.9800,1.0000,1.0000
0.274765,0.862069,green_club,0.9772,0.0128,0.9900,1.000,8.26689e+08,4.39521e+06,4793.48,8.3279e+08,1.0501e+07,8.40083e+06,2.10021e+06,15076.9,8.2456e+08,15188.2,49.5,54283.3,2.12967e+06,3860.12,0.5,548.317,0.0002,0.0004,0.0000,0.0213,0.0549,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0.348666,0.862069,green_club,0.9788,0.0112,0.9900,1.000,8.27094e+08,4.39492e+06,3659.83,8.3273e+08,1.00341e+07,8.02726e+06,2.00681e+06,15084.2,8.24951e+08,15195.6,49.5,54283.3,2.14279e+06,3748.69,0.5,548.317,0.0001,0.0001,0.0005,0.0224,0.0442,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
