tau_BA,s0,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,h_seed4,h_seed5,s_seed0,s_seed1,s_seed2,s_seed3,s_seed4,s_seed5
0.586207,0.758621,race_to_bottom,-0.9393,0.9879,0.0486,0.000,2.11335e+08,5.69995e+06,72413.7,1.18474e+09,9.79174e+08,7.83339e+08,1.95835e+08,3854.25,1.23953e+07,3976.65,2.43333,2668.47,1.98939e+08,3816.83,47.5667,52163.2,0.9532,0.9998,0.9998,0.9996,0.9749,0.9999,0.1082,0.0200,0.0400,0.0633,0.0600,0.0000
0.62069,0.758621,race_to_bottom,-0.6415,0.8409,0.1994,0.167,3.36778e+08,5.48018e+06,74513.5,1.16036e+09,8.29139e+08,6.63311e+08,1.65828e+08,6142.04,1.68214e+08,5580.87,9.9625,10925.2,1.68564e+08,4659.46,40.0375,43906.5,1.0000,0.9990,0.9998,0.9939,0.0526,1.0000,0.0600,0.0439,0.0674,0.0653,0.9600,0.0000
0.655172,0.758621,race_to_bottom,-0.9280,0.9865,0.0586,0.000,2.12415e+08,5.68258e+06,84939.8,1.18272e+09,9.76077e+08,7.80862e+08,1.95215e+08,3873.95,1.39847e+07,3442.61,2.92083,3203.08,1.98431e+08,3847.53,47.0792,51628.6,1.0000,0.9999,1.0000,0.9797,0.9404,0.9992,0.0600,0.0200,0.0400,0.0881,0.1161,0.0271
0.689655,0.758621,race_to_bottom,-0.9536,0.9944,0.0408,0.000,2.07383e+08,5.71528e+06,68914,1.18652e+09,9.84925e+08,7.8794e+08,1.96985e+08,3782.17,8.20627e+06,3468.71,2.04167,2238.96,1.99176e+08,3788.12,47.9583,52592.7,1.0000,1.0000,0.9978,0.9999,0.9690,0.9999,0.0600,0.0200,0.0650,0.0400,0.0600,0.0000
0.724138,0.758621,race_to_bottom,-0.9529,0.9941,0.0412,0.000,2.08355e+08,5.71619e+06,67084,1.18658e+09,9.84013e+08,7.8721e+08,1.96803e+08,3799.9,8.95125e+06,3858.21,2.05833,2257.24,1.99404e+08,3793.73,47.9417,52574.4,1.0000,1.0000,0.9942,0.9999,0.9710,0.9996,0.0600,0.0200,0.0400,0.0674,0.0600,0.0000
0.758621,0.758621,race_to_bottom,-0.3253,0.6766,0.3514,0.333,4.74544e+08,5.26609e+06,56196.2,1.13682e+09,6.67602e+08,5.34082e+08,1.3352e+08,8654.56,3.36624e+08,8830.92,17.5625,19259.6,1.3792e+08,5622.28,32.4375,35572,1.0000,0.9993,1.0000,0.0236,0.0370,1.0000,0.0600,0.0681,0.0400,0.9800,0.9600,0.0000
0.793103,0.758621,race_to_bottom,-0.0066,0.5105,0.5039,0.500,6.1175e+08,5.03702e+06,28895.6,1.11125e+09,5.04561e+08,4.03649e+08,1.00912e+08,11156.9,5.06156e+08,12403.9,25.1958,27630.6,1.05594e+08,5844.62,24.8042,27201.1,0.0001,0.9972,0.9999,0.0227,0.0431,1.0000,1.0000,0.0200,0.0635,0.9800,0.9600,0.0000
0.827586,0.758621,green_club,0.6529,0.1771,0.8300,0.833,8.91617e+08,4.5688e+06,10481.2,1.05925e+09,1.72212e+08,1.3777e+08,3.44424e+07,16261,8.53495e+08,17021.5,41.5,45510.3,3.81216e+07,6674.43,8.5,9321.38,0.0000,0.0001,0.9821,0.0253,0.0549,0.0000,1.0000,1.0000,0.0400,0.9800,0.9600,1.0000
0.862069,0.758621,green_club,0.6453,0.1823,0.8276,0.833,8.87875e+08,4.56993e+06,14746.7,1.05952e+09,1.76226e+08,1.40981e+08,3.52452e+07,16192.7,8.47359e+08,16642,41.3833,45382.3,4.05158e+07,8109.33,8.61667,9449.32,0.0001,0.9847,0.0004,0.0228,0.0590,0.0266,1.0000,0.0471,1.0000,0.9800,0.9600,0.9785
0.896552,0.758621,green_club,0.3150,0.3471,0.6621,0.667,7.49564e+08,4.82457e+06,21273.7,1.08803e+09,3.43311e+08,2.74649e+08,6.86623e+07,13670.3,6.75614e+08,14075.7,33.1083,36307.7,7.39507e+07,6244.77,16.8917,18524,0.0003,0.9995,0.9855,0.0503,0.0469,0.0000,1.0000,0.0200,0.0400,0.9528,0.9600,1.0000
0.931034,0.758621,green_club,0.6479,0.1816,0.8295,0.833,8.89321e+08,4.58168e+06,19410.7,1.06109e+09,1.76373e+08,1.41099e+08,3.52747e+07,16219.1,8.51266e+08,16130.7,41.4708,45478.3,3.80547e+07,7433.42,8.52917,9353.37,0.0002,0.0271,0.0016,0.9999,0.0606,0.0000,1.0000,0.9767,1.0000,0.0400,0.9600,1.0000
0.965517,0.758621,green_club,0.9624,0.0209,0.9833,1.000,1.02104e+09,4.34698e+06,10448.5,1.03493e+09,1.82544e+07,1.46035e+07,3.65088e+06,18621.3,1.01215e+09,18771.4,49.1625,53913.2,8.88574e+06,9826.25,0.8375,918.43,0.0002,0.0001,0.0005,0.0587,0.0362,0.0297,1.0000,1.0000,1.0000,0.9596,0.9600,0.9800
1,0.758621,green_club,0.9787,0.0113,0.9900,1.000,1.03077e+09,4.35075e+06,4331.15,1.03542e+09,9.01028e+06,7.20822e+06,1.80206e+06,18798.7,1.02556e+09,18892,49.5,54283.3,5.21045e+06,9528.04,0.5,548.317,0.0000,0.0004,0.0001,0.0204,0.0468,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
0,0.793103,race_to_bottom,-0.8906,0.9800,0.0894,0.000,2.15033e+08,5.61816e+06,122599,1.17525e+09,9.65954e+08,7.72763e+08,1.93191e+08,3921.7,1.91741e+07,4073.56,4.45417,4884.59,1.95859e+08,3927.43,45.5458,49947.1,1.0000,0.9842,0.9813,0.9514,0.9629,1.0000,0.1030,0.0738,0.1252,0.1465,0.0600,0.0281
0.0344828,0.793103,race_to_bottom,-0.8810,0.9763,0.0953,0.000,2.17424e+08,5.60773e+06,124173,1.17396e+09,9.62272e+08,7.69818e+08,1.92454e+08,3965.3,2.13686e+07,3907.26,4.75,5209.01,1.96055e+08,3959.29,45.25,49622.7,0.9354,0.9833,0.9995,1.0000,0.9512,0.9884,0.1767,0.0776,0.0619,0.0862,0.0880,0.0813
0.0689655,0.793103,race_to_bottom,-0.9160,0.9862,0.0702,0.000,2.10867e+08,5.65825e+06,100805,1.17971e+09,9.74607e+08,7.79685e+08,1.94921e+08,3845.72,1.3022e+07,3433.49,3.51667,3856.49,1.97845e+08,3885.09,46.4833,50975.2,0.9968,0.9998,0.9980,0.9729,0.9635,0.9863,0.0600,0.0200,0.1093,0.0829,0.0896,0.0593
0.103448,0.793103,race_to_bottom,-0.8987,0.9856,0.0869,0.000,2.1117e+08,5.62471e+06,126627,1.17597e+09,9.70548e+08,7.76438e+08,1.9411e+08,3851.25,1.51006e+07,3400.94,4.35833,4779.49,1.9607e+08,3925.87,45.6417,50052.2,1.0000,0.9515,0.9994,0.9999,0.9644,0.9982,0.0600,0.1590,0.0638,0.0626,0.0600,0.1162
0.137931,0.793103,race_to_bottom,-0.8376,0.9566,0.1190,0.000,2.291e+08,5.56703e+06,137884,1.16957e+09,9.46179e+08,7.56944e+08,1.89236e+08,4178.24,3.45282e+07,4361.36,5.95417,6529.54,1.94572e+08,4055.04,44.0458,48302.1,0.9728,0.9996,1.0000,0.8482,0.9371,0.9821,0.1428,0.0200,0.0901,0.2682,0.1218,0.0714
0.172414,0.793103,race_to_bottom,-0.9058,0.9783,0.0725,0.000,2.148e+08,5.64346e+06,103402,1.17817e+09,9.6912e+08,7.75296e+08,1.93824e+08,3917.44,1.83874e+07,4369.15,3.64167,3993.57,1.96412e+08,3868.73,46.3583,50838.1,0.9945,0.9998,1.0000,0.9839,0.9665,0.9252,0.0600,0.0200,0.0952,0.0621,0.0600,0.1380
0.206897,0.793103,race_to_bottom,-0.9129,0.9843,0.0715,0.000,2.1253e+08,5.65301e+06,103387,1.17928e+09,9.72509e+08,7.78007e+08,1.94502e+08,3876.04,1.53493e+07,4033.99,3.57917,3925.03,1.9718e+08,3877.15,46.4208,50906.6,1.0000,0.9680,0.9999,1.0000,0.9612,0.9770,0.0600,0.1276,0.0698,0.0400,0.0600,0.0714
0.241379,0.793103,race_to_bottom,-0.9050,0.9870,0.0820,0.000,2.10605e+08,5.63283e+06,127370,1.17695e+09,9.72101e+08,7.77681e+08,1.9442e+08,3840.94,1.54486e+07,3248.16,4.10833,4505.33,1.95156e+08,3881.4,45.8917,50326.3,0.9830,1.0000,1.0000,0.9715,0.9678,1.0000,0.1062,0.0400,0.0670,0.1218,0.0918,0.0651
0.275862,0.793103,race_to_bottom,-0.8755,0.9673,0.0918,0.000,2.21701e+08,5.61475e+06,115821,1.17493e+09,9.58961e+08,7.67169e+08,1.91792e+08,4043.31,2.54326e+07,4334.7,4.60833,5053.65,1.96269e+08,3951.18,45.3917,49778,1.0000,0.9996,1.0000,0.9249,0.9172,0.9621,0.0600,0.0459,0.0638,0.1627,0.1131,0.1053
0.310345,0.793103,race_to_bottom,-0.6280,0.8356,0.2076,0.167,3.29193e+08,5.45369e+06,88874.6,1.15728e+09,8.33627e+08,6.66902e+08,1.66725e+08,6003.7,1.55776e+08,5847.04,10.3708,11373,1.73417e+08,4930.4,39.6292,43458.7,0.1159,0.9998,1.0000,0.9714,0.9267,1.0000,0.9065,0.0200,0.0705,0.0882,0.1182,0.0422
0.344828,0.793103,race_to_bottom,-0.9174,0.9849,0.0675,0.000,2.12495e+08,5.6629e+06,101881,1.1804e+09,9.7367e+08,7.78936e+08,1.94734e+08,3875.4,1.59495e+07,3779.96,3.36667,3692,1.96545e+08,3845.93,46.6333,51139.7,0.9658,0.9999,0.9901,0.9982,0.9559,0.9999,0.1215,0.0200,0.0680,0.0877,0.0857,0.0223
0.37931,0.793103,race_to_bottom,-0.6112,0.8308,0.2196,0.167,3.40946e+08,5.43844e+06,90471.1,1.15538e+09,8.19966e+08,6.55973e+08,1.63993e+08,6218.04,1.73975e+08,5822.02,10.975,12035.5,1.66971e+08,4777.68,39.025,42796.1,0.0430,1.0000,0.9998,0.9995,0.9594,0.9832,0.9687,0.1049,0.0400,0.0699,0.0847,0.0496
0.413793,0.793103,race_to_bottom,-0.6636,0.8642,0.2006,0.167,3.04355e+08,5.44777e+06,118514,1.15651e+09,8.57723e+08,6.86179e+08,1.71545e+08,5550.72,1.25557e+08,5534.28,10.0167,10984.6,1.78798e+08,4841.65,39.9833,43847,0.9152,0.9999,0.9998,0.9997,0.2708,1.0000,0.1776,0.0200,0.0986,0.0848,0.8228,0.0000
0.448276,0.793103,race_to_bottom,-0.6389,0.8360,0.1971,0.167,3.3936e+08,5.48664e+06,61282.3,1.16092e+09,8.27103e+08,6.61682e+08,1.65421e+08,6189.13,1.70878e+08,6456.25,9.8625,10815.5,1.68482e+08,4847.94,40.1375,44016.1,0.0445,0.9993,0.9992,1.0000,0.9735,0.9997,0.9720,0.0200,0.0606,0.0700,0.0600,0.0000
0.482759,0.793103,race_to_bottom,-0.9303,0.9877,0.0574,0.000,2.11406e+08,5.68644e+06,86294,1.18311e+09,9.77474e+08,7.81979e+08,1.95495e+08,3855.54,1.33065e+07,3566.15,2.875,3152.82,1.98099e+08,3838.34,47.125,51678.8,0.9999,0.9971,0.9993,0.9997,0.9307,0.9997,0.0600,0.0200,0.0701,0.0636,0.1310,0.0000
0.517241,0.793103,race_to_bottom,-0.9350,0.9924,0.0574,0.000,2.08078e+08,5.68718e+06,94221.5,1.18328e+09,9.80981e+08,7.84785e+08,1.96196e+08,3794.85,1.05076e+07,3423.01,2.85833,3134.54,1.9757e+08,3823.21,47.1417,51697.1,0.9815,0.9996,0.9998,0.9997,0.9740,1.0000,0.0838,0.0511,0.0839,0.0657,0.0600,0.0000
0.551724,0.793103,race_to_bottom,-0.6485,0.8394,0.1909,0.167,3.37964e+08,5.49579e+06,59903.3,1.16223e+09,8.29825e+08,6.6386e+08,1.65965e+08,6163.67,1.68358e+08,5810.72,9.54583,10468.3,1.69607e+08,4754.85,40.4542,44363.4,0.9948,0.9997,1.0000,0.9993,0.0426,0.9998,0.0600,0.0200,0.0653,0.0400,0.9600,0.0000
0.586207,0.793103,race_to_bottom,-0.3283,0.6753,0.3470,0.333,4.76444e+08,5.28056e+06,41392.8,1.13836e+09,6.67233e+08,5.33786e+08,1.33447e+08,8689.22,3.39949e+08,8943.06,17.35,19026.6,1.36496e+08,4676.06,32.65,35805.1,0.0000,0.9999,0.9993,1.0000,0.0530,0.9996,1.0000,0.0200,0.0622,0.0400,0.9600,0.0000
0.62069,0.793103,race_to_bottom,-0.6230,0.8250,0.2020,0.167,3.49081e+08,5.48554e+06,50220.6,1.16093e+09,8.17389e+08,6.53911e+08,1.63478e+08,6366.41,1.82193e+08,6944.42,10.1042,11080.6,1.66888e+08,3817.46,39.8958,43751.1,0.0001,0.9996,0.9994,0.9668,0.9843,1.0000,1.0000,0.0200,0.0400,0.0921,0.0600,0.0000
0.655172,0.793103,race_to_bottom,-0.6442,0.8388,0.1946,0.167,3.39019e+08,5.4973e+06,60065,1.16239e+09,8.28925e+08,6.6314e+08,1.65785e+08,6182.9,1.69117e+08,7159.66,9.72917,10669.3,1.69902e+08,4628.46,40.2708,44162.3,0.0699,0.9996,0.9838,0.9992,0.9808,0.9995,0.9577,0.0464,0.0400,0.0634,0.0600,0.0000
0.689655,0.793103,race_to_bottom,-0.3294,0.6762,0.3468,0.333,4.76571e+08,5.28307e+06,41613.2,1.13878e+09,6.67533e+08,5.34026e+08,1.33507e+08,8691.53,3.40155e+08,8915.57,17.3417,19017.4,1.36416e+08,4634.43,32.6583,35814.2,0.0001,1.0000,1.0000,0.9992,0.0583,0.9997,1.0000,0.0200,0.0400,0.0609,0.9600,0.0000
0.724138,0.793103,race_to_bottom,0.0106,0.5040,0.5146,0.500,6.1816e+08,5.03468e+06,36121.8,1.11116e+09,4.98071e+08,3.98457e+08,9.96142e+07,11273.8,5.15043e+08,11298.2,25.7333,28220,1.03117e+08,5050.28,24.2667,26611.6,0.0002,0.9783,1.0000,0.9999,0.0455,0.0000,1.0000,0.0476,0.0400,0.0400,0.9600,1.0000
0.758621,0.793103,race_to_bottom,0.0120,0.5008,0.5129,0.500,6.1979e+08,5.0354e+06,29577.4,1.11119e+09,4.96468e+08,3.97174e+08,9.92935e+07,11303.5,5.1556e+08,12153.9,25.6417,28119.5,1.0423e+08,6422.37,24.3583,26712.2,0.0000,0.9995,0.9821,0.0201,0.9739,0.0294,1.0000,0.0200,0.0400,0.9800,0.0600,0.9772
0.793103,0.793103,green_club,0.3147,0.3484,0.6631,0.667,7.49955e+08,4.8241e+06,22528.2,1.08797e+09,3.42856e+08,2.74285e+08,6.85713e+07,13677.4,6.76118e+08,13882.7,33.1542,36358,7.38373e+07,6455.09,16.8458,18473.7,0.0004,0.9997,0.9884,0.0503,0.0516,0.0000,1.0000,0.0200,0.0400,0.9588,0.9600,1.0000
0.827586,0.793103,race_to_bottom,-0.0120,0.5120,0.5000,0.500,6.14665e+08,5.07367e+06,22403.8,1.11576e+09,5.0619e+08,4.04952e+08,1.01238e+08,11210,5.09135e+08,12306.7,25,27415.8,1.05531e+08,5552.9,25,27415.8,0.0000,0.9998,0.9984,0.0205,0.0533,1.0000,1.0000,0.0200,0.0400,0.9800,0.9600,0.0000
0.862069,0.793103,green_club,0.6485,0.1782,0.8267,0.833,8.89885e+08,4.57302e+06,10341.3,1.05988e+09,1.74574e+08,1.39659e+08,3.49148e+07,16229.4,8.51221e+08,16327.6,41.3333,45327.5,3.86639e+07,7453.12,8.66667,9504.15,0.0000,0.9969,0.0001,0.0224,0.0498,0.0000,1.0000,0.0200,1.0000,0.9800,0.9600,1.0000
0.896552,0.793103,green_club,0.9617,0.0202,0.9819,1.000,1.0237e+09,4.36113e+06,8720.72,1.03668e+09,1.73471e+07,1.38777e+07,3.46943e+06,18669.8,1.01409e+09,18833.4,49.0958,53840.1,9.61069e+06,10195.6,0.904167,991.539,0.0004,0.0171,0.0004,0.0465,0.0571,0.0000,1.0000,0.9726,1.0000,0.9588,0.9600,1.0000
0.931034,0.793103,green_club,0.9682,0.0178,0.9860,1.000,1.02578e+09,4.35764e+06,7649.73,1.03626e+09,1.48408e+07,1.18726e+07,2.96816e+06,18707.9,1.01896e+09,18845.8,49.3,54064,6.82232e+06,9206.73,0.7,767.643,0.0000,0.0329,0.0004,0.0224,0.0514,0.0000,1.0000,0.9761,1.0000,0.9800,0.9600,1.0000
0.965517,0.793103,green_club,0.9743,0.0157,0.9900,1.000,1.02778e+09,4.34992e+06,9154.55,1.0354e+09,1.19749e+07,9.57991e+06,2.39498e+06,18744.3,1.02319e+09,18848.4,49.5,54283.3,4.5929e+06,8287.84,0.5,548.317,0.0022,0.0001,0.0151,0.0257,0.0511,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
1,0.793103,green_club,0.6481,0.1786,0.8267,0.833,8.93333e+08,4.60843e+06,10689.5,1.06437e+09,1.75655e+08,1.40524e+08,3.51311e+07,16292.3,8.55295e+08,16185.7,41.3333,45327.5,3.80384e+07,6662.56,8.66667,9504.15,0.0000,0.9998,0.0004,0.0219,0.0494,0.0000,1.0000,0.0200,1.0000,0.9800,0.9600,1.0000
0,0.827586,race_to_bottom,-0.8874,0.9767,0.0893,0.000,2.16491e+08,5.61084e+06,119159,1.17434e+09,9.63577e+08,7.70862e+08,1.92715e+08,3948.28,2.05127e+07,4177,4.45833,4889.16,1.95978e+08,3927.23,45.5417,49942.5,0.9930,0.9690,0.9900,0.9525,0.9567,0.9991,0.0600,0.0963,0.0953,0.1199,0.0865,0.0781
0.0344828,0.827586,race_to_bottom,-0.8576,0.9594,0.1018,0.000,2.27628e+08,5.59114e+06,118111,1.17228e+09,9.5036e+08,7.60288e+08,1.90072e+08,4151.39,3.24075e+07,4758.73,5.09167,5583.69,1.9522e+08,3979.64,44.9083,49248,0.9505,1.0000,0.9245,1.0000,0.8997,0.9818,0.1278,0.0200,0.1723,0.0400,0.1784,0.0725
0.0689655,0.827586,race_to_bottom,-0.5577,0.8170,0.2593,0.167,3.34856e+08,5.36173e+06,132521,1.14692e+09,8.17559e+08,6.54047e+08,1.63512e+08,6106.98,1.58934e+08,6655.67,12.9708,14224.2,1.75922e+08,5360.57,37.0292,40607.4,0.2065,0.9999,0.9274,0.8243,0.9437,1.0000,0.8666,0.0653,0.2048,0.2823,0.0895,0.0472
0.103448,0.827586,race_to_bottom,-0.6556,0.8614,0.2059,0.167,3.07917e+08,5.43776e+06,118058,1.15527e+09,8.52913e+08,6.8233e+08,1.70583e+08,5615.68,1.28777e+08,5583.13,10.2875,11281.6,1.7914e+08,4792.91,39.7125,43550,1.0000,1.0000,1.0000,0.2803,0.8948,0.9936,0.0600,0.0731,0.0613,0.8066,0.1269,0.1073
0.137931,0.827586,race_to_bottom,-0.9100,0.9810,0.0709,0.000,2.13961e+08,5.64899e+06,99298.7,1.17867e+09,9.7046e+08,7.76368e+08,1.94092e+08,3902.14,1.6809e+07,4085.23,3.54167,3883.91,1.97152e+08,3872.67,46.4583,50947.7,1.0000,0.9997,0.9740,0.9861,0.9426,0.9833,0.0600,0.0200,0.0895,0.0977,0.0873,0.0711
0.172414,0.827586,race_to_bottom,-0.9202,0.9896,0.0694,0.000,2.09645e+08,5.66208e+06,104395,1.18023e+09,9.76348e+08,7.81078e+08,1.9527e+08,3823.43,1.21094e+07,2985.44,3.47917,3815.37,1.97535e+08,3875.14,46.5208,51016.3,1.0000,0.9858,1.0000,0.9991,0.9531,0.9995,0.0600,0.1013,0.0608,0.0400,0.0938,0.0605
0.206897,0.827586,race_to_bottom,-0.9408,0.9943,0.0535,0.000,2.06968e+08,5.68514e+06,89063.2,1.18283e+09,9.81632e+08,7.85306e+08,1.96326e+08,3774.61,9.27032e+06,3153,2.67083,2928.92,1.97698e+08,3810.41,47.3292,51902.7,0.9913,1.0000,0.9999,0.9999,0.9748,0.9999,0.0600,0.0200,0.0897,0.0639,0.0600,0.0274
0.241379,0.827586,race_to_bottom,-0.9029,0.9785,0.0757,0.000,2.15527e+08,5.64906e+06,98649.2,1.17879e+09,9.69012e+08,7.75209e+08,1.93802e+08,3930.7,1.71889e+07,3729.74,3.8,4167.21,1.98338e+08,3923.84,46.2,50664.5,0.9933,0.9999,0.9787,0.9999,0.9616,0.9378,0.0600,0.0200,0.0921,0.0400,0.1013,0.1408
0.275862,0.827586,race_to_bottom,-0.5755,0.8132,0.2378,0.167,3.54286e+08,5.4138e+06,93139.6,1.15276e+09,8.03986e+08,6.43188e+08,1.60797e+08,6461.35,1.88637e+08,7412.81,11.8667,13013.4,1.65649e+08,4499.21,38.1333,41818.3,0.9783,0.9996,0.9408,0.0288,0.9620,0.9699,0.1182,0.0673,0.1217,0.9800,0.0600,0.0795
0.310345,0.827586,race_to_bottom,-0.9306,0.9880,0.0575,0.000,2.11731e+08,5.68419e+06,84982.8,1.18283e+09,9.76866e+08,7.81493e+08,1.95373e+08,3861.47,1.35846e+07,4439.07,2.8625,3139.11,1.98146e+08,3835.72,47.1375,51692.5,0.9758,0.9999,0.9825,1.0000,0.9703,0.9997,0.1061,0.0775,0.0613,0.0400,0.0600,0.0000
0.344828,0.827586,race_to_bottom,-0.9355,0.9888,0.0533,0.000,2.10324e+08,5.68927e+06,81743.7,1.1833e+09,9.7875e+08,7.83e+08,1.9575e+08,3835.8,1.20567e+07,4187.1,2.6625,2919.79,1.98267e+08,3822.35,47.3375,51911.9,1.0000,0.9999,0.9867,0.9881,0.9581,1.0000,0.0600,0.0200,0.1153,0.0645,0.0600,0.0000
0.37931,0.827586,race_to_bottom,-0.3639,0.6993,0.3353,0.333,4.47347e+08,5.26305e+06,67232.1,1.13617e+09,6.94156e+08,5.55325e+08,1.38831e+08,8158.55,3.00811e+08,9397.8,16.7625,18382.3,1.46536e+08,5518.39,33.2375,36449.3,0.0397,0.9992,0.9689,0.9864,0.2016,1.0000,0.9711,0.0453,0.0849,0.0638,0.8469,0.0000
0.413793,0.827586,race_to_bottom,-0.6289,0.8398,0.2109,0.167,3.26954e+08,5.45311e+06,95018.6,1.15712e+09,8.35711e+08,6.68569e+08,1.67142e+08,5962.86,1.53468e+08,6564.64,10.5458,11564.9,1.73486e+08,5297.85,39.4542,43266.7,0.1174,0.9783,0.9996,0.9853,0.9582,1.0000,0.9189,0.0692,0.0893,0.0969,0.0911,0.0000
0.448276,0.827586,race_to_bottom,-0.3263,0.6735,0.3473,0.333,4.77962e+08,5.28291e+06,39884.7,1.13861e+09,6.65971e+08,5.32777e+08,1.33194e+08,8716.9,3.4106e+08,9111.8,17.3667,19044.9,1.36902e+08,4820.4,32.6333,35786.8,0.0000,0.9996,0.9921,0.9999,0.0497,0.9998,1.0000,0.0200,0.0637,0.0400,0.9600,0.0000
0.482759,0.827586,race_to_bottom,-0.3266,0.6738,0.3473,0.333,4.77097e+08,5.28232e+06,41608.2,1.13861e+09,6.66834e+08,5.33468e+08,1.33367e+08,8701.12,3.40302e+08,8932.83,17.3625,19040.3,1.36794e+08,4821.2,32.6375,35791.4,0.0000,0.9996,1.0000,0.9996,0.0438,1.0000,1.0000,0.0200,0.0637,0.0400,0.9600,0.0000
0.517241,0.827586,race_to_bottom,-0.0228,0.5228,0.5000,0.500,6.03401e+08,5.0633e+06,36710,1.11427e+09,5.15974e+08,4.12779e+08,1.03195e+08,11004.6,4.95472e+08,11965,24.9958,27411.3,1.07929e+08,6026.73,25.0042,27420.4,0.0011,0.9999,0.9999,0.0764,0.0595,0.9998,1.0000,0.0200,0.0658,0.9542,0.9600,0.0000
0.551724,0.827586,race_to_bottom,-0.3219,0.6764,0.3545,0.333,4.7584e+08,5.26304e+06,55545.8,1.1364e+09,6.6588e+08,5.32704e+08,1.33176e+08,8678.2,3.40323e+08,8868.26,17.7208,19433.3,1.35517e+08,4732.53,32.2792,35398.4,0.0000,0.9996,1.0000,1.0000,0.0586,0.9999,1.0000,0.0409,0.0659,0.0602,0.9600,0.0000
0.586207,0.827586,race_to_bottom,-0.0024,0.5096,0.5073,0.500,6.15297e+08,5.04967e+06,30303.9,1.11285e+09,5.0263e+08,4.02104e+08,1.00526e+08,11221.6,5.1173e+08,12237.6,25.3625,27813.4,1.03567e+08,5021.82,24.6375,27018.3,0.0003,0.9996,0.0010,1.0000,0.0567,0.9999,1.0000,0.0435,1.0000,0.0400,0.9600,0.0000
0.62069,0.827586,race_to_bottom,-0.3081,0.6653,0.3571,0.333,4.82219e+08,5.26102e+06,44536.7,1.13613e+09,6.59219e+08,5.27375e+08,1.31844e+08,8794.53,3.47659e+08,8578.05,17.8583,19584,1.3456e+08,4672.8,32.1417,35247.6,0.0002,0.9997,1.0000,0.0189,0.9764,0.9963,1.0000,0.0200,0.0400,0.9800,0.0600,0.0428
0.655172,0.827586,green_club,0.3190,0.3477,0.6667,0.667,7.50091e+08,4.80863e+06,24549.7,1.086e+09,3.40739e+08,2.72592e+08,6.81479e+07,13679.9,6.78668e+08,13290.3,33.3333,36554.4,7.14231e+07,6093.71,16.6667,18277.2,0.0000,0.9998,0.9999,0.0253,0.0612,0.0000,1.0000,0.0200,0.0400,0.9800,0.9600,1.0000
0.689655,0.827586,race_to_bottom,-0.0092,0.5127,0.5035,0.500,6.13583e+08,5.0606e+06,29660.1,1.11416e+09,5.05668e+08,4.04535e+08,1.01134e+08,11190.3,5.08418e+08,10739.8,25.1708,27603.2,1.05165e+08,5645.96,24.8292,27228.5,0.0009,0.9973,0.9997,0.0222,0.0565,0.9993,1.0000,0.0200,0.0400,0.9800,0.9600,0.0208
0.724138,0.827586,green_club,0.6532,0.1768,0.8300,0.833,8.91501e+08,4.57927e+06,16013.2,1.06066e+09,1.7375e+08,1.39e+08,3.47499e+07,16258.9,8.53291e+08,16077.1,41.5,45510.3,3.82105e+07,7240.93,8.5,9321.38,0.0000,0.0003,1.0000,0.0180,0.0424,0.0000,1.0000,1.0000,0.0400,0.9800,0.9600,1.0000
0.758621,0.827586,green_club,0.6473,0.1793,0.8267,0.833,8.90461e+08,4.58547e+06,10909.4,1.06144e+09,1.75579e+08,1.40463e+08,3.51158e+07,16239.9,8.52292e+08,16130.3,41.3333,45327.5,3.8168e+07,6892.1,8.66667,9504.15,0.0000,0.9999,0.0010,0.0187,0.0565,0.0000,1.0000,0.0200,1.0000,0.9800,0.9600,1.0000
0.793103,0.827586,green_club,0.6370,0.1854,0.8224,0.833,8.85061e+08,4.58567e+06,15459.9,1.06145e+09,1.80988e+08,1.4479e+08,3.61976e+07,16141.4,8.44339e+08,16061.4,41.125,45099,4.07222e+07,7861.44,8.875,9732.62,0.0000,0.9993,0.0392,0.0231,0.0508,0.0000,1.0000,0.0200,0.9742,0.9800,0.9600,1.0000
0.827586,0.827586,green_club,0.6494,0.1773,0.8267,0.833,8.91846e+08,4.58978e+06,10055.5,1.06198e+09,1.74737e+08,1.39789e+08,3.49473e+07,16265.2,8.5337e+08,16150.8,41.3333,45327.5,3.84769e+07,7061.41,8.66667,9504.15,0.0001,0.9998,0.0010,0.0212,0.0418,0.0000,1.0000,0.0200,1.0000,0.9800,0.9600,1.0000
0.862069,0.827586,green_club,0.9791,0.0109,0.9900,1.000,1.03157e+09,4.3603e+06,4451.56,1.03666e+09,9.45394e+06,7.56316e+06,1.89079e+06,18813.5,1.02659e+09,18910.4,49.5,54283.3,4.98291e+06,8746.88,0.5,548.317,0.0000,0.0002,0.0006,0.0239,0.0406,0.0000,1.0000,1.0000,1.0000,0.9800,0.9600,1.0000
