phi,delta_loc,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,s_seed0,s_seed1,s_seed2,s_seed3
1982.76,558.621,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.02824e+09,5.76276e+06,21522.7,1.57563e+09,5.53173e+08,4.42538e+08,1.10635e+08,18752.7,1.35362e+07,17034.1,0.75,822.475,1.01471e+09,18787.6,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2068.97,558.621,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.09675e+09,5.76276e+06,21522.7,1.64414e+09,5.53173e+08,4.42538e+08,1.10635e+08,20002.1,1.43674e+07,18029.1,0.75,822.475,1.08238e+09,20040.6,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2155.17,558.621,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.16525e+09,5.76276e+06,21522.7,1.71264e+09,5.53173e+08,4.42538e+08,1.10635e+08,21251.5,1.51986e+07,19024.1,0.75,822.475,1.15005e+09,21293.6,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2241.38,558.621,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.23376e+09,5.76276e+06,21522.7,1.78115e+09,5.53173e+08,4.42538e+08,1.10635e+08,22500.8,1.60297e+07,20019.1,0.75,822.475,1.21773e+09,22546.6,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2327.59,558.621,race_to_bottom,-0.9810,0.9960,0.0150,0.000,1.30216e+09,5.76168e+06,21522.7,1.84951e+09,5.5313e+08,4.42504e+08,1.10626e+08,23748.4,1.68611e+07,21014.4,0.75,822.475,1.2853e+09,23797.7,49.25,54009.2,1.0000,1.0000,0.9840,1.0000,0.0000,0.0000,0.0200,0.0400
2413.79,558.621,race_to_bottom,-0.9810,0.9960,0.0150,0.000,1.37066e+09,5.76164e+06,21522.7,1.91801e+09,5.53129e+08,4.42503e+08,1.10626e+08,24997.6,1.76923e+07,22009.4,0.75,822.475,1.35297e+09,25050.6,49.25,54009.2,1.0000,1.0000,0.9840,1.0000,0.0000,0.0000,0.0200,0.0400
2500,558.621,race_to_bottom,-0.9810,0.9960,0.0150,0.000,1.43916e+09,5.76164e+06,21522.7,1.98651e+09,5.53129e+08,4.42503e+08,1.10626e+08,26246.9,1.85235e+07,23004.4,0.75,822.475,1.42064e+09,26303.5,49.25,54009.2,1.0000,1.0000,0.9840,1.0000,0.0000,0.0000,0.0200,0.0400
0,603.448,green_club,0.9597,0.0203,0.9800,1.000,-5.45394e+06,4.35119e+06,6388.71,0,9.81152e+06,7.84921e+06,1.9623e+06,-99.467,1.05109e+06,19.5606,49,53735,-6.50503e+06,-5931.82,1,1096.63,0.0304,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
86.2069,603.448,green_club,0.9638,0.0162,0.9800,1.000,5.5619e+07,4.34991e+06,4586.49,5.94885e+07,8.22401e+06,6.57921e+06,1.6448e+06,1014.36,5.99532e+07,1115.72,49,53735,-4.33417e+06,-3952.25,1,1096.63,0.0137,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
172.414,603.448,green_club,0.9617,0.0183,0.9800,1.000,1.13991e+08,4.34865e+06,4848.76,1.18957e+08,9.31909e+06,7.45527e+06,1.86382e+06,2078.93,1.1788e+08,2193.73,49,53735,-3.88895e+06,-3546.26,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
258.621,603.448,green_club,0.9617,0.0183,0.9800,1.000,1.7347e+08,4.34865e+06,4848.76,1.78436e+08,9.31909e+06,7.45527e+06,1.86382e+06,3163.68,1.76094e+08,3277.08,49,53735,-2.62392e+06,-2392.71,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
344.828,603.448,green_club,0.9617,0.0183,0.9800,1.000,2.32948e+08,4.34865e+06,4848.76,2.37914e+08,9.31909e+06,7.45527e+06,1.86382e+06,4248.43,2.34307e+08,4360.42,49,53735,-1.3589e+06,-1239.15,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
431.034,603.448,green_club,0.9617,0.0183,0.9800,1.000,2.92427e+08,4.34865e+06,4848.76,2.97393e+08,9.31909e+06,7.45527e+06,1.86382e+06,5333.18,2.92521e+08,5443.76,49,53735,-93871.2,-85.5994,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
517.241,603.448,green_club,0.9617,0.0183,0.9800,1.000,3.51905e+08,4.34865e+06,4848.76,3.56871e+08,9.31909e+06,7.45527e+06,1.86382e+06,6417.92,3.50734e+08,6527.11,49,53735,1.17115e+06,1067.95,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
603.448,603.448,green_club,0.9627,0.0173,0.9800,1.000,4.12229e+08,4.3499e+06,4431.9,4.16418e+08,8.544e+06,6.8352e+06,1.7088e+06,7518.07,4.09286e+08,7616.74,49,53735,2.94266e+06,2683.36,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
689.655,603.448,green_club,0.9608,0.0192,0.9800,1.000,4.70893e+08,4.33935e+06,6977.43,4.75304e+08,8.75728e+06,7.00582e+06,1.75146e+06,8587.99,4.66396e+08,8679.55,49,53735,4.49761e+06,4101.29,1,1096.63,0.0182,0.0150,0.0207,0.0228,0.9800,0.9800,0.9800,0.9800
775.862,603.448,green_club,0.9639,0.0161,0.9800,1.000,5.31182e+08,4.33787e+06,5055.43,5.3463e+08,7.79072e+06,6.23257e+06,1.55814e+06,9687.51,5.25084e+08,9771.73,49,53735,6.09782e+06,5560.49,1,1096.63,0.0129,0.0240,0.0173,0.0104,0.9800,0.9800,0.9800,0.9800
862.069,603.448,green_club,0.4671,0.2679,0.7350,0.750,4.64335e+08,4.71099e+06,6624.09,6.17975e+08,1.58358e+08,1.26686e+08,3.16715e+07,8468.37,4.36904e+08,10840.9,36.75,40301.3,2.74311e+07,4516.85,13.25,14530.4,0.0246,0.9995,0.0243,0.0233,0.9800,0.0000,0.9800,0.9800
948.276,603.448,race_to_bottom,-0.9550,0.9867,0.0317,0.000,1.64951e+08,5.72736e+06,37752.8,7.51048e+08,5.91862e+08,4.7349e+08,1.18372e+08,3008.32,7.63759e+06,5090.72,1.5875,1740.91,1.57313e+08,2963.99,48.4125,53090.8,0.9651,1.0000,0.9816,1.0000,0.0668,0.0000,0.0200,0.0400
1034.48,603.448,race_to_bottom,-0.9624,0.9929,0.0305,0.000,2.31349e+08,5.73277e+06,44222.8,8.19733e+08,5.94161e+08,4.75329e+08,1.18832e+08,4219.26,7.74011e+06,4630.48,1.525,1672.37,2.23609e+08,4206.75,48.475,53159.3,0.9987,1.0000,0.9731,1.0000,0.0400,0.0000,0.0421,0.0400
1120.69,603.448,race_to_bottom,-0.9813,0.9963,0.0150,0.000,2.98774e+08,5.76318e+06,21621.4,8.9059e+08,5.97601e+08,4.78081e+08,1.1952e+08,5448.93,4.74711e+06,6565.48,0.75,822.475,2.94027e+08,5444.1,49.25,54009.2,1.0000,0.9999,0.9859,0.9997,0.0000,0.0000,0.0200,0.0400
1206.9,603.448,race_to_bottom,-0.9816,0.9966,0.0150,0.000,3.67317e+08,5.76301e+06,21522.7,9.59122e+08,5.9759e+08,4.78072e+08,1.19518e+08,6698.99,5.60152e+06,7602.48,0.75,822.475,3.61715e+08,6697.35,49.25,54009.2,1.0000,0.9999,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1293.1,603.448,race_to_bottom,-0.9816,0.9966,0.0150,0.000,4.35828e+08,5.76308e+06,21522.7,1.02764e+09,5.97594e+08,4.78075e+08,1.19519e+08,7948.48,6.43273e+06,8597.51,0.75,822.475,4.29395e+08,7950.46,49.25,54009.2,1.0000,1.0000,0.9866,0.9999,0.0000,0.0000,0.0200,0.0400
1379.31,603.448,race_to_bottom,-0.9814,0.9964,0.0150,0.000,5.04439e+08,5.763e+06,21140.2,1.09614e+09,5.97485e+08,4.77988e+08,1.19497e+08,9199.77,7.34704e+06,9668.32,0.75,822.475,4.97092e+08,9203.88,49.25,54009.2,1.0000,0.9999,0.9866,0.9990,0.0000,0.0000,0.0200,0.0400
1465.52,603.448,race_to_bottom,-0.9815,0.9965,0.0150,0.000,5.72834e+08,5.76284e+06,21522.7,1.16463e+09,5.97581e+08,4.78065e+08,1.19516e+08,10447.1,8.09516e+06,10587.6,0.75,822.475,5.64739e+08,10456.4,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
1551.72,603.448,race_to_bottom,-0.9815,0.9965,0.0150,0.000,6.41342e+08,5.76284e+06,21522.7,1.23314e+09,5.97581e+08,4.78065e+08,1.19516e+08,11696.6,8.92634e+06,11582.6,0.75,822.475,6.32415e+08,11709.4,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
1637.93,603.448,race_to_bottom,-0.9763,0.9966,0.0203,0.000,7.09232e+08,5.75389e+06,31497.9,1.3005e+09,5.97053e+08,4.77643e+08,1.19411e+08,12934.7,1.25057e+07,12418.4,1.01875,1117.2,6.96726e+08,12971.3,48.9813,53714.5,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0613
1724.14,603.448,race_to_bottom,-0.9815,0.9965,0.0150,0.000,7.78318e+08,5.76253e+06,21522.7,1.37008e+09,5.97551e+08,4.78041e+08,1.1951e+08,14194.7,1.05887e+07,13572.6,0.75,822.475,7.67729e+08,14214.8,49.25,54009.2,1.0000,1.0000,0.9866,0.9995,0.0000,0.0000,0.0200,0.0400
1810.34,603.448,race_to_bottom,-0.9816,0.9966,0.0150,0.000,8.46834e+08,5.76268e+06,21522.7,1.43861e+09,5.97559e+08,4.78047e+08,1.19512e+08,15444.2,1.14198e+07,14567.5,0.75,822.475,8.35414e+08,15468,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1896.55,603.448,race_to_bottom,-0.9816,0.9966,0.0150,0.000,9.15345e+08,5.76276e+06,21522.7,1.50712e+09,5.97563e+08,4.78051e+08,1.19513e+08,16693.7,1.22509e+07,15562.5,0.75,822.475,9.03094e+08,16721.1,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1982.76,603.448,race_to_bottom,-0.9816,0.9966,0.0150,0.000,9.83851e+08,5.76276e+06,21522.7,1.57563e+09,5.97563e+08,4.78051e+08,1.19513e+08,17943.1,1.30821e+07,16557.5,0.75,822.475,9.70769e+08,17974.1,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2068.97,603.448,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.05236e+09,5.76276e+06,21522.7,1.64414e+09,5.97563e+08,4.78051e+08,1.19513e+08,19192.5,1.39133e+07,17552.5,0.75,822.475,1.03844e+09,19227.1,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2155.17,603.448,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.12086e+09,5.76276e+06,21522.7,1.71264e+09,5.97563e+08,4.78051e+08,1.19513e+08,20441.9,1.47444e+07,18547.5,0.75,822.475,1.10612e+09,20480.1,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2241.38,603.448,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.18937e+09,5.76276e+06,21522.7,1.78115e+09,5.97563e+08,4.78051e+08,1.19513e+08,21691.3,1.55756e+07,19542.5,0.75,822.475,1.17379e+09,21733.1,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2327.59,603.448,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.25787e+09,5.76276e+06,21522.7,1.84965e+09,5.97563e+08,4.78051e+08,1.19513e+08,22940.6,1.64068e+07,20537.5,0.75,822.475,1.24147e+09,22986.1,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2413.79,603.448,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.32638e+09,5.76276e+06,21522.7,1.91816e+09,5.97563e+08,4.78051e+08,1.19513e+08,24190,1.7238e+07,21532.5,0.75,822.475,1.30914e+09,24239.1,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2500,603.448,race_to_bottom,-0.9810,0.9960,0.0150,0.000,1.39478e+09,5.76168e+06,21522.7,1.98651e+09,5.97517e+08,4.78014e+08,1.19503e+08,25437.5,1.80693e+07,22527.9,0.75,822.475,1.37671e+09,25490.1,49.25,54009.2,1.0000,1.0000,0.9840,1.0000,0.0000,0.0000,0.0200,0.0400
0,648.276,green_club,0.9597,0.0203,0.9800,1.000,-6.18279e+06,4.35119e+06,6388.71,0,1.05404e+07,8.4323e+06,2.10807e+06,-112.76,812768,15.1255,49,53735,-6.99556e+06,-6379.13,1,1096.63,0.0304,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
86.2069,648.276,green_club,0.9638,0.0162,0.9800,1.000,5.50081e+07,4.34991e+06,4586.49,5.94885e+07,8.83494e+06,7.06795e+06,1.76699e+06,1003.22,5.97649e+07,1112.22,49,53735,-4.75682e+06,-4337.66,1,1096.63,0.0137,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
172.414,648.276,green_club,0.9617,0.0183,0.9800,1.000,1.13299e+08,4.34865e+06,4848.76,1.18957e+08,1.00114e+07,8.00909e+06,2.00227e+06,2066.31,1.17672e+08,2189.86,49,53735,-4.37308e+06,-3987.74,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
258.621,648.276,green_club,0.9617,0.0183,0.9800,1.000,1.72778e+08,4.34865e+06,4848.76,1.78436e+08,1.00114e+07,8.00909e+06,2.00227e+06,3151.06,1.75886e+08,3273.2,49,53735,-3.10806e+06,-2834.18,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
344.828,648.276,green_club,0.9617,0.0183,0.9800,1.000,2.32256e+08,4.34865e+06,4848.76,2.37914e+08,1.00114e+07,8.00909e+06,2.00227e+06,4235.8,2.34099e+08,4356.55,49,53735,-1.84303e+06,-1680.63,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
431.034,648.276,green_club,0.9617,0.0183,0.9800,1.000,2.91735e+08,4.34865e+06,4848.76,2.97393e+08,1.00114e+07,8.00909e+06,2.00227e+06,5320.55,2.92313e+08,5439.89,49,53735,-578008,-527.075,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
517.241,648.276,green_club,0.9617,0.0183,0.9800,1.000,3.51213e+08,4.34865e+06,4848.76,3.56871e+08,1.00114e+07,8.00909e+06,2.00227e+06,6405.3,3.50526e+08,6523.23,49,53735,687017,626.479,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
603.448,648.276,green_club,0.9617,0.0183,0.9800,1.000,4.10692e+08,4.34865e+06,4848.76,4.1635e+08,1.00114e+07,8.00909e+06,2.00227e+06,7490.05,4.0874e+08,7606.58,49,53735,1.95204e+06,1780.03,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
689.655,648.276,green_club,0.9627,0.0173,0.9800,1.000,4.71082e+08,4.3499e+06,4431.9,4.75906e+08,9.1787e+06,7.34296e+06,1.83574e+06,8591.43,4.67323e+08,8696.81,49,53735,3.75903e+06,3427.79,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
775.862,648.276,green_club,0.9606,0.0194,0.9800,1.000,5.29543e+08,4.34486e+06,7255.61,5.35057e+08,9.86619e+06,7.89295e+06,1.97324e+06,9657.62,5.2447e+08,9760.3,49,53735,5.07284e+06,4625.83,1,1096.63,0.0182,0.0172,0.0207,0.0215,0.9800,0.9800,0.9800,0.9800
862.069,648.276,green_club,0.9411,0.0331,0.9742,1.000,5.81841e+08,4.34837e+06,14046.3,5.94765e+08,1.72873e+07,1.38298e+07,3.45746e+06,10611.4,5.75266e+08,10766.2,48.7188,53426.6,6.5747e+06,4575.47,1.28125,1405.06,0.0278,0.0239,0.0583,0.0226,0.9800,0.9800,0.9568,0.9800
948.276,648.276,green_club,0.4354,0.2849,0.7203,0.750,4.99875e+08,4.71935e+06,17880.7,6.80403e+08,1.85265e+08,1.48212e+08,3.70531e+07,9116.54,4.61467e+08,11680.5,36,39478.8,3.84079e+07,4691.81,14,15352.9,0.0828,0.9998,0.0332,0.0237,0.9213,0.0000,0.9800,0.9800
1034.48,648.276,race_to_bottom,-0.9487,0.9896,0.0409,0.000,1.88104e+08,5.70785e+06,60474.1,8.17872e+08,6.35536e+08,5.08429e+08,1.27107e+08,3430.57,9.34752e+06,5214.66,2.04375,2241.24,1.78756e+08,3400.22,47.9562,52590.4,0.9765,0.9999,0.9823,0.9999,0.1037,0.0000,0.0200,0.0400
1120.69,648.276,race_to_bottom,-0.9623,0.9928,0.0305,0.000,2.55573e+08,5.73266e+06,44031.5,8.88035e+08,6.38239e+08,5.10591e+08,1.27648e+08,4661.05,8.52821e+06,5102.93,1.525,1672.37,2.47045e+08,4647.64,48.475,53159.3,0.9987,1.0000,0.9731,0.9995,0.0400,0.0000,0.0421,0.0400
1206.9,648.276,race_to_bottom,-0.9813,0.9963,0.0150,0.000,3.22889e+08,5.76322e+06,21621.4,9.59101e+08,6.41997e+08,5.13598e+08,1.28399e+08,5888.73,5.12243e+06,7080.76,0.75,822.475,3.17766e+08,5883.66,49.25,54009.2,1.0000,0.9999,0.9859,0.9997,0.0000,0.0000,0.0200,0.0400
1293.1,648.276,race_to_bottom,-0.9816,0.9966,0.0150,0.000,3.91433e+08,5.76301e+06,21522.7,1.02763e+09,6.41983e+08,5.13586e+08,1.28397e+08,7138.81,5.97858e+06,8120.9,0.75,822.475,3.85454e+08,7136.9,49.25,54009.2,1.0000,0.9999,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1379.31,648.276,race_to_bottom,-0.9816,0.9966,0.0150,0.000,4.59945e+08,5.76308e+06,21522.7,1.09615e+09,6.41987e+08,5.13589e+08,1.28397e+08,8388.3,6.80979e+06,9115.93,0.75,822.475,4.53135e+08,8390.01,49.25,54009.2,1.0000,1.0000,0.9866,0.9999,0.0000,0.0000,0.0200,0.0400
1465.52,648.276,race_to_bottom,-0.9816,0.9966,0.0150,0.000,5.28454e+08,5.76309e+06,21522.7,1.16466e+09,6.41987e+08,5.1359e+08,1.28397e+08,9637.75,7.64097e+06,10110.9,0.75,822.475,5.20813e+08,9643.09,49.25,54009.2,1.0000,1.0000,0.9866,0.9998,0.0000,0.0000,0.0200,0.0400
1551.72,648.276,race_to_bottom,-0.9815,0.9965,0.0150,0.000,5.9695e+08,5.76284e+06,21522.7,1.23314e+09,6.41973e+08,5.13578e+08,1.28395e+08,10887,8.47223e+06,11106,0.75,822.475,5.88478e+08,10895.9,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
1637.93,648.276,race_to_bottom,-0.9815,0.9965,0.0150,0.000,6.65458e+08,5.76284e+06,21522.7,1.30165e+09,6.41973e+08,5.13578e+08,1.28395e+08,12136.4,9.30341e+06,12101,0.75,822.475,6.56154e+08,12148.9,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
1724.14,648.276,race_to_bottom,-0.9816,0.9966,0.0150,0.000,7.3398e+08,5.76306e+06,21522.7,1.37018e+09,6.41985e+08,5.13588e+08,1.28397e+08,13386.1,1.01345e+07,13095.9,0.75,822.475,7.23845e+08,13402.3,49.25,54009.2,1.0000,1.0000,0.9866,0.9999,0.0000,0.0000,0.0200,0.0400
1810.34,648.276,race_to_bottom,-0.9763,0.9966,0.0203,0.000,8.01728e+08,5.7535e+06,31497.9,1.43731e+09,6.41369e+08,5.13095e+08,1.28274e+08,14621.6,1.40802e+07,13912.1,1.01875,1117.2,7.87648e+08,14664,48.9813,53714.5,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0613
1896.55,648.276,race_to_bottom,-0.9815,0.9965,0.0150,0.000,8.70937e+08,5.76253e+06,21522.7,1.50709e+09,6.4194e+08,5.13552e+08,1.28388e+08,15883.8,1.17969e+07,15086,0.75,822.475,8.5914e+08,15907.3,49.25,54009.2,1.0000,1.0000,0.9866,0.9995,0.0000,0.0000,0.0200,0.0400
1982.76,648.276,race_to_bottom,-0.9816,0.9966,0.0150,0.000,9.39454e+08,5.76268e+06,21522.7,1.57562e+09,6.41949e+08,5.13559e+08,1.2839e+08,17133.4,1.2628e+07,16081,0.75,822.475,9.26826e+08,17160.5,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2068.97,648.276,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.00797e+09,5.76276e+06,21522.7,1.64414e+09,6.41954e+08,5.13563e+08,1.28391e+08,18382.9,1.34592e+07,17075.9,0.75,822.475,9.94507e+08,18413.6,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2155.17,648.276,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.07647e+09,5.76276e+06,21522.7,1.71264e+09,6.41954e+08,5.13563e+08,1.28391e+08,19632.3,1.42903e+07,18070.9,0.75,822.475,1.06218e+09,19666.6,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2241.38,648.276,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.14498e+09,5.76276e+06,21522.7,1.78115e+09,6.41954e+08,5.13563e+08,1.28391e+08,20881.7,1.51215e+07,19065.9,0.75,822.475,1.12986e+09,20919.6,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2327.59,648.276,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.21348e+09,5.76276e+06,21522.7,1.84965e+09,6.41954e+08,5.13563e+08,1.28391e+08,22131.1,1.59527e+07,20060.9,0.75,822.475,1.19753e+09,22172.6,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2413.79,648.276,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.28199e+09,5.76276e+06,21522.7,1.91816e+09,6.41954e+08,5.13563e+08,1.28391e+08,23380.4,1.67839e+07,21055.9,0.75,822.475,1.2652e+09,23425.6,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2500,648.276,race_to_bottom,-0.9816,0.9966,0.0150,0.000,1.35049e+09,5.76276e+06,21522.7,1.98666e+09,6.41954e+08,5.13563e+08,1.28391e+08,24629.8,1.7615e+07,22050.9,0.75,822.475,1.33288e+09,24678.7,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
0,693.103,green_club,0.9597,0.0203,0.9800,1.000,-6.91165e+06,4.35119e+06,6388.71,0,1.12692e+07,9.01538e+06,2.25385e+06,-126.052,574449,10.6904,49,53735,-7.4861e+06,-6826.44,1,1096.63,0.0304,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
86.2069,693.103,green_club,0.9638,0.0162,0.9800,1.000,5.43972e+07,4.34991e+06,4586.49,5.94885e+07,9.44586e+06,7.55669e+06,1.88917e+06,992.076,5.95766e+07,1108.71,49,53735,-5.17947e+06,-4723.07,1,1096.63,0.0137,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
172.414,693.103,green_club,0.9617,0.0183,0.9800,1.000,1.12607e+08,4.34865e+06,4848.76,1.18957e+08,1.07036e+07,8.56291e+06,2.14073e+06,2053.68,1.17464e+08,2185.99,49,53735,-4.85722e+06,-4429.21,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
258.621,693.103,green_club,0.9617,0.0183,0.9800,1.000,1.72085e+08,4.34865e+06,4848.76,1.78436e+08,1.07036e+07,8.56291e+06,2.14073e+06,3138.43,1.75678e+08,3269.33,49,53735,-3.59219e+06,-3275.66,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
344.828,693.103,green_club,0.9617,0.0183,0.9800,1.000,2.31564e+08,4.34865e+06,4848.76,2.37914e+08,1.07036e+07,8.56291e+06,2.14073e+06,4223.18,2.33891e+08,4352.67,49,53735,-2.32717e+06,-2122.1,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
431.034,693.103,green_club,0.9617,0.0183,0.9800,1.000,2.91042e+08,4.34865e+06,4848.76,2.97393e+08,1.07036e+07,8.56291e+06,2.14073e+06,5307.93,2.92105e+08,5436.02,49,53735,-1.06214e+06,-968.55,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
517.241,693.103,green_club,0.9617,0.0183,0.9800,1.000,3.50521e+08,4.34865e+06,4848.76,3.56871e+08,1.07036e+07,8.56291e+06,2.14073e+06,6392.67,3.50318e+08,6519.36,49,53735,202881,185.003,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
603.448,693.103,green_club,0.9617,0.0183,0.9800,1.000,4.09999e+08,4.34865e+06,4848.76,4.1635e+08,1.07036e+07,8.56291e+06,2.14073e+06,7477.42,4.08531e+08,7602.7,49,53735,1.46791e+06,1338.56,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
689.655,693.103,green_club,0.9617,0.0183,0.9800,1.000,4.69478e+08,4.34865e+06,4848.76,4.75828e+08,1.07036e+07,8.56291e+06,2.14073e+06,8562.17,4.66745e+08,8686.05,49,53735,2.73293e+06,2492.11,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
775.862,693.103,green_club,0.9624,0.0176,0.9800,1.000,5.29635e+08,4.34489e+06,4337.81,5.35072e+08,9.78622e+06,7.82898e+06,1.95724e+06,9659.3,5.25058e+08,9771.24,49,53735,4.57747e+06,4174.11,1,1096.63,0.0182,0.0150,0.0208,0.0164,0.9800,0.9800,0.9800,0.9800
862.069,693.103,green_club,0.9635,0.0165,0.9800,1.000,5.89224e+08,4.33874e+06,6061.34,5.94091e+08,9.21142e+06,7.36913e+06,1.84228e+06,10746.1,5.82604e+08,10842.2,49,53735,6.6201e+06,6036.75,1,1096.63,0.0089,0.0183,0.0173,0.0215,0.9800,0.9800,0.9800,0.9800
948.276,693.103,green_club,0.9425,0.0323,0.9748,1.000,6.40788e+08,4.34075e+06,13577.4,6.53656e+08,1.72223e+07,1.37778e+07,3.44446e+06,11686.5,6.32625e+08,11835.3,48.7375,53447.2,8.16347e+06,6011.33,1.2625,1384.5,0.0290,0.0172,0.0640,0.0190,0.9800,0.9800,0.9592,0.9800
